estacion_sk,anio,mes,temperatura_promedio,temperatura_maxima,temperatura_minima,temperatura_desviacion,presion_promedio,presion_desviacion,viento_promedio,viento_maximo,viento_desviacion,radiacion_total,humedad_promedio,humedad_maxima,humedad_minima,humedad_desviacion
20,2020,10,16.969915792583837,24.89,12.83,2.2695723596366655,592.7446092480425,1.2663643484561964,0.7821199586349534,5.81,0.8566700539603805,794816.272,91.60230462402127,100.0,53.0,7.609964189903286
20,2020,11,16.7490121143999,23.78,12.89,2.1455935733245672,593.0025390283502,1.2005439104563194,0.6840601973273386,6.26,0.8166407174070593,878096.235,92.59922567753216,100.0,46.0,7.01268358772685
20,2020,12,16.800691672401925,23.94,12.33,2.2740434310612097,592.6297338839183,1.189106349763613,0.7284193622390457,6.26,0.8284249509583766,967369.991,92.36579490708878,100.0,64.0,6.797911130429266
20,2021,1,17.27668029064487,25.28,12.11,2.5509292480543984,591.8552134423252,1.4567459548474935,0.7830756130790191,6.26,0.8670604483026289,1108389.978,90.30653950953679,100.0,56.0,8.537298813196335
20,2021,2,17.384332229580576,24.67,13.17,2.4021040167869407,591.9076186534217,1.5115434810285484,0.7706401766004416,7.15,0.8949922028333022,842524.848,91.34437086092716,100.0,62.0,7.813989449738111
20,2021,3,16.491976819059882,23.39,11.83,2.3006277830775543,592.6734500965872,1.4301483762688971,0.7413921442369606,6.71,0.8826576924991207,795779.156,93.04842240824212,100.0,64.0,6.540503074741145
20,2021,4,17.408396031950527,24.5,13.06,2.3396260131772384,592.1687516104097,1.4309298596553246,0.7715292450399382,7.15,0.8846181101799305,910565.615,91.83947436227777,100.0,59.0,7.143349563845339
20,2021,5,17.581820283600493,24.78,12.61,2.3745748080672353,592.8489919852034,1.3322535391052712,0.7726155980271271,5.36,0.9077250053089111,769470.879,91.58908754623921,100.0,60.0,7.525738246109516
20,2021,6,17.088050014885383,24.39,12.56,2.29019529080612,593.2244909199167,1.1251071117648188,0.7441143197380172,6.71,0.8791772853934382,759698.471,92.13411729681452,100.0,68.0,6.644575879114115
20,2021,7,17.765369445174862,24.89,13.06,2.488924777867511,592.7122942413883,1.286169011151144,0.7378740468051539,5.36,0.8843068449918945,957384.52,89.676702603208,100.0,50.0,9.251870551675962
20,2021,8,17.157138866719873,23.39,13.56,2.3298442449781955,593.3634956105346,1.0657462180921853,0.7856145251396648,6.26,0.9163241029947086,280921.282,91.55786113328013,100.0,63.0,7.989866589501541
20,2021,9,17.175255130338325,25.22,12.78,2.5809132155131236,593.2072504159735,1.131781851280916,0.7162437603993345,5.81,0.847475252517186,865393.9,90.3161397670549,100.0,49.0,9.097273988802119
20,2021,10,17.01532831285507,24.0,12.5,2.373056927671385,592.8749042145595,1.405936388829385,0.7234231734707359,6.26,0.9075605622206318,812891.466,92.83062491742635,100.0,57.0,6.818459712963975
20,2021,11,16.715719124228862,23.17,12.78,2.1374615510896264,592.8017612193057,1.2466529569394187,0.6433627676303375,5.81,0.8543552414931482,849562.511,94.2125317527519,100.0,68.0,6.253318322683709
20,2021,12,17.373859649122807,24.67,12.17,2.1208893074866717,592.1924790735007,1.3451712060825176,0.6624974200206398,4.92,0.8135142368478386,896505.852,93.35741314069487,100.0,65.0,6.435111392081119
20,2022,1,17.10543464743191,25.11,12.06,2.5122203838345145,592.5385449570949,1.456491865486503,0.7330543464743191,5.81,0.8826385410718227,946579.782,91.43800522323095,100.0,55.0,8.851731606769444
20,2022,2,16.792579289780427,24.67,12.11,2.4327288960217706,592.5309284358906,1.3569874266163253,0.7085660070479806,8.05,0.8880565060383919,898402.605,91.74491732176742,100.0,58.0,8.008094847246467
20,2022,3,16.863506932308052,24.11,11.11,2.2393453064889153,592.6852627286497,1.2667271112164717,0.6914505417686124,7.15,0.8732646100069218,896475.879,93.08039147151345,100.0,44.0,8.08627541814151
20,2022,4,17.134349234026654,23.39,12.61,2.1765974702908655,592.3078365923527,1.2966086864974735,0.7056283472412505,5.81,0.8746505854399145,909474.502,93.71328932619255,100.0,65.0,6.081779415648017
20,2022,5,17.418474075823788,24.94,13.5,2.2236463161689453,593.0750017715839,1.5402786247259412,0.6500826739104759,8.05,0.8280408984593765,919161.929,93.266328097319,100.0,64.0,6.66459125036465
20,2022,6,16.134953650057938,23.67,12.39,1.8361390716391295,593.9044183082272,1.1893036158735264,0.6212653534183082,5.81,0.7769055118452043,839788.752,94.87079953650058,100.0,71.0,5.40953414099354
20,2022,7,17.147655110512734,23.67,12.89,2.1762916002325086,593.0979456972962,1.2161933415001063,0.7100415123976215,5.36,0.8203608264778595,956464.218,92.96679008190284,100.0,63.0,6.957441235075162
20,2022,8,16.829552154832903,23.78,12.72,2.3227030773632413,593.2404782266232,1.362139336763557,0.6778822999887476,5.81,0.8090546096167343,942830.174,92.6709800832677,100.0,60.0,7.297880040850555
20,2022,9,16.638978475858057,22.72,12.67,2.2690851582344296,593.4689377545084,1.2769906499456303,0.7208400232693426,6.71,0.8359638601071001,927080.539,93.18406050029087,100.0,65.0,6.728475159474934
20,2022,10,16.5578497320716,23.22,12.11,2.200747407143979,593.3292087561282,1.2907335432525449,0.6733838786911412,5.81,0.8562841794345388,916359.499,94.1821913122791,100.0,65.0,6.411762799631885
20,2022,11,16.39395070340658,22.89,12.22,2.1028657731522378,593.2957876991048,1.3483781596548128,0.628902453203116,6.71,0.8288331977361698,868319.294,94.8247878153703,100.0,69.0,5.955737464712238
20,2022,12,16.454157782515992,24.17,11.78,2.3805386985756147,592.5940421950398,1.3327053908594748,0.6682325216025138,6.26,0.8313450666102759,973023.574,93.56368533273482,100.0,66.0,6.6711231617673725
20,2023,1,16.329241930041615,25.17,12.11,2.55408513490328,593.2602924305477,1.6427597510031358,0.7028208300528626,6.71,0.8616408114272527,1079403.343,92.37543583398943,100.0,42.0,8.678087393449077
20,2023,2,17.47045341696067,24.94,11.78,2.7526451738350777,591.9561557559127,1.4925624330708251,0.7757859662877303,8.05,0.9290670467133416,1034939.274,90.29151966549065,100.0,52.0,9.044284812595167
20,2023,3,16.6489678096571,23.39,12.17,2.150595135855756,593.195489853044,1.8527992036132939,0.6430312572894799,5.81,0.8428262623080415,851937.667,94.74597620713786,100.0,62.0,6.372279142109608
20,2023,4,17.416706937352096,25.39,13.11,2.3882169000244673,592.4444276995889,1.5493086639633724,0.7135384232158426,5.81,0.8864790402843891,956694.398,92.90110848175364,100.0,59.0,7.569915609742859
20,2023,5,18.112108820547483,25.06,13.17,2.539034733421594,592.4712143742255,1.6481016470090968,0.7037197251323646,6.26,0.8703202400642226,1054977.302,92.72749802861327,100.0,65.0,7.4197510684890124
20,2023,6,18.27896410383803,24.89,13.17,2.6215613516709224,592.5295752080488,1.3950434774591343,0.7110843373493977,5.81,0.8907917919542337,1113530.487,89.97391628369147,100.0,53.0,9.452046493181479
20,2023,7,18.364215399039026,26.61,13.56,2.679777729902307,592.5780007031525,1.3852671269926382,0.703506386968241,7.15,0.8914092579608858,1141568.222,89.31466072893473,100.0,47.0,10.040752264701952
20,2023,8,18.062136898640155,25.83,12.94,2.8437926836230645,592.6797600274255,1.3941041033501498,0.7224374357216319,6.26,0.9466458266348958,1174290.214,88.45640498228774,100.0,47.0,10.41907656177292
20,2023,9,18.381397374840283,26.5,12.94,3.043213297788082,592.1042687884773,1.3090063709312965,0.7351922406783599,6.26,0.928171714077409,1264232.049,86.68927866186549,100.0,50.0,10.864725738987703
20,2023,10,17.17947380358358,24.94,13.11,2.43222277987699,593.0908584713087,1.4857058824274578,0.5858493989566795,8.05,0.846910261369767,901166.283,94.06259922885008,100.0,63.0,6.782860442600129
20,2023,11,18.003960214446952,25.28,13.56,2.4110920054574776,591.9320795711061,1.6960299407483057,0.4915942437923251,6.71,0.8382481535005409,856708.324,93.07816027088036,100.0,51.0,8.019243639486668
20,2023,12,18.377606586961424,26.11,13.44,2.700882453017341,591.7121734716895,1.9252123744288583,0.5162339273629597,5.36,0.8304726228527413,1218313.687,91.33532596435822,100.0,49.0,8.75150507341272
20,2024,1,19.06536995908825,27.33,13.22,3.2992410882987624,591.9988766803039,1.416032605744076,0.6292729398012858,7.15,0.8875052106388457,1406255.294,86.30531852717709,100.0,57.0,10.815316320105032
20,2024,2,19.08314649020371,27.06,13.44,3.0628274418320074,591.9949798884131,1.6124432953525762,0.6395406773063449,8.05,0.9094204876788429,1084063.442,88.12936291682885,100.0,56.0,10.073142998032
20,2024,3,19.14764017113263,26.28,14.39,2.7310000349836328,591.9860470614726,1.7547740313067985,0.6591634766944382,6.26,0.893148594054147,1185502.66,90.34091420851159,100.0,60.0,8.476330741372614
20,2024,4,18.210379624014553,27.28,13.22,2.623504701343965,592.5252662219527,1.5782153835194859,0.5354942389326866,5.81,0.8187604617430989,988790.018,93.24414796846574,100.0,55.0,8.118224642218177
20,2024,5,18.320825590967896,25.56,14.33,2.1478934772461984,592.5733482300365,1.4054689102457365,0.49894978242973065,5.81,0.7798879309526319,949493.971,94.90732682582617,100.0,68.0,5.952657392525351
20,2024,6,17.916923076923077,24.94,13.33,2.2433910137436897,593.0842797888387,1.3539181551638977,0.5284445701357466,5.81,0.8098947845731257,623005.112,94.3697209653092,100.0,63.0,6.640835295079503
21,2020,2,20.744772958664225,29.44,16.39,2.9298774267212604,610.8713357768276,2.1066020765724223,1.2281266544491958,4.92,0.99775697170541,815598.41,81.6287925066178,98.0,43.0,10.965250507135252
21,2020,3,20.28838576349024,28.17,13.44,2.9433354933421225,611.6081710677382,1.6685753188185732,1.3044202066590127,5.81,1.0694780321395254,1521068.49,81.85970149253731,99.0,38.0,10.669529099924342
21,2020,4,19.91975573465592,27.44,15.28,2.484239044118558,612.2595685058897,1.719706144523507,1.001914445133292,4.92,0.9636098168284635,1125389.985,87.37148171109733,99.0,62.0,6.791493577928324
21,2020,5,20.207107029318262,27.22,16.33,2.3659869567027627,612.0438820204876,1.5290581206848726,1.0467337807606263,5.81,1.0047340132989326,1191332.029,86.84610855999058,98.0,55.0,6.828718897181247
21,2020,6,19.334070196311718,26.5,14.5,2.386417097029123,612.4489672813802,1.4259369956507797,0.9741177870315288,5.81,1.0027011699859305,1174777.187,87.88530636525877,98.0,56.0,6.7536849403282275
21,2020,7,17.950066992165322,27.22,1.8,5.235724188142336,611.9824650845918,1.418777731066869,9.720700579084818,113.99,30.486771995067706,1187614.612,100.94788236629954,255.0,54.0,45.66228900877144
21,2020,8,19.644776838148932,27.5,14.5,2.568548468320512,611.9074559548978,1.4859202112452428,0.9344045102184637,4.92,0.9763526961113488,1198061.873,85.50093962884661,98.0,44.0,8.934077929006195
21,2020,9,19.42308744794765,26.83,15.06,2.454985035656703,612.0539634146342,1.4945907163301233,0.9592266508030934,5.36,1.0086219547459025,1021181.486,85.41790600832837,98.0,54.0,7.1945167706236175
21,2020,10,18.981785073803284,26.72,15.33,2.250985463034745,612.0079721340875,1.4871178989813991,0.9968850875982894,7.15,1.0813784322068316,975029.928,87.6231204304042,98.0,52.0,6.800272331498327
21,2020,11,18.59102701443875,25.89,15.17,2.111429971649884,612.3814986027014,1.369395656511271,1.0010176991150441,4.92,0.9539017047088186,1144371.477,89.61096879366558,99.0,57.0,6.096686589389069
21,2020,12,18.895217587882897,25.44,14.33,2.329460962104867,611.8099604385667,1.292813257479722,1.235191590369617,5.36,0.9928310775379877,1300265.215,86.92438114615123,98.0,61.0,6.249290359774097
21,2021,1,16.23443406840684,26.33,1.8,6.93790654455923,611.147698019802,1.3945812887830924,20.47017776777678,113.99,42.437329501008044,1185149.69,114.1299504950495,255.0,56.0,64.21385386815776
21,2021,2,2.519655678633391,25.33,1.8,3.7078215641652172,612.9290791405311,2.2645971016598168,109.81533698118243,113.99,21.30943049167721,308586.636,248.6371279861204,255.0,62.0,32.50841681432548
21,2021,3,2.358983443325229,28.89,1.8,3.2297054866725756,614.1002442977885,1.63340595234589,110.65524140326502,113.99,19.121000890654408,312589.598,249.98344332522868,255.0,61.0,28.78239788519561
21,2021,4,19.224683420763697,26.28,15.22,2.2920767813556533,611.5183774551665,1.6314117572331202,1.0686190069537638,4.92,0.9844373182050284,1103229.533,89.41088203001098,99.0,57.0,6.53656746069702
21,2021,5,19.18851203501094,27.06,14.89,2.331031801909978,612.4958643326039,1.6658794394716379,1.12207056892779,5.36,0.9155928118877268,1018863.575,89.31838074398249,99.0,60.0,6.202844922761177
21,2021,6,18.822127087957014,25.72,14.61,2.301901128286687,612.8902476346221,1.512184309953133,1.1167632285947904,5.81,0.985016960399098,1136905.44,89.31047774792664,99.0,63.0,6.129890286424332
21,2021,7,19.624110713047497,26.5,15.11,2.540146347679646,612.1568970299318,1.5715548582082446,1.0323876112330983,4.47,0.963421054637918,1276235.763,86.46677452906506,99.0,48.0,8.135850254946279
21,2021,8,18.84673554183043,26.0,15.06,2.248184707521392,612.8167434025828,1.4865657900041127,1.0572824256035935,4.92,0.9389597431333402,1175553.953,89.12745648512072,99.0,57.0,7.204358276568158
21,2021,9,19.13076748356246,27.33,15.11,2.472544293574267,612.6459808726838,1.3797942841204558,1.2457190675433354,7.15,1.0271938996535694,1213957.748,86.4326359832636,98.0,46.0,8.265119837447921
21,2021,10,8.378068901947229,25.67,1.8,8.53358068665512,613.3253416292199,2.2572830058666087,71.19706072128125,113.99,54.76114438835413,617769.8690000001,191.9781080769674,255.0,66.0,80.75312264736637
21,2021,11,14.32005805178219,25.0,1.8,7.459593280172413,612.6852931615,1.795899125098262,29.156825728549865,113.99,49.0741420006481,840746.653,132.69360269360268,255.0,65.0,70.90128619958075
21,2021,12,19.273982811263146,26.06,14.72,2.1417608691459384,611.5382879113423,1.3920090912043068,0.6079362207395681,4.92,0.9052468409363058,1186782.635,89.49315843039692,99.0,65.0,6.255911803323062
21,2022,1,18.923467823734924,26.72,14.17,2.5385525684562906,612.0848191141665,1.613729352386958,1.0233021525977686,5.81,1.0029463946660306,1315020.134,87.28344415642962,99.0,49.0,8.769491609372542
21,2022,2,18.83173002534347,27.56,13.94,2.579247883657894,611.7891903428037,1.3734684584562027,0.9094811257836468,6.26,1.0455189538285483,1081455.154,86.40642923836201,99.0,44.0,9.591959360827333
21,2022,3,15.647383681726232,26.22,1.8,6.946437889915072,612.1212744436951,1.4299660071453841,21.49211171049674,113.99,43.7656088896465,1033158.231,116.6822881546415,255.0,47.0,66.07817280863556
21,2022,4,18.66594597741297,26.33,1.8,3.2488273051593137,611.5901001280708,9.476863483755634,3.004768890441262,113.99,15.798870937510786,1164009.104,93.48096402375131,255.0,69.0,23.595972697239386
21,2022,5,19.29083370786517,27.5,15.22,2.2296832924061403,612.4034348314607,1.6560232896891647,0.6238168539325843,5.36,0.9379316209232968,1164706.928,89.7043820224719,99.0,53.0,6.411439352287108
21,2022,6,18.077847851335655,24.33,14.72,1.9110436886948734,613.1200824622532,1.2543981605544452,0.47217537746806043,4.92,0.7870230270540095,1013776.459,92.50871080139373,99.0,68.0,5.15979802931487
21,2022,7,19.159790917266186,26.61,14.83,2.3415892954262634,612.2548853417267,1.2780229902832978,0.5635375449640289,4.92,0.9089835185119496,1162649.425,89.5336106115108,100.0,59.0,7.207577912325593
21,2022,8,18.986756240161906,26.78,15.17,2.377480396279522,612.3245536316618,1.4031005880931182,0.37823364065662246,4.92,0.822105638135111,1223050.052,88.35664492916572,99.0,54.0,6.712457996279343
21,2022,9,18.68515880429706,25.28,14.89,2.261116199025199,612.6260695936478,1.3233641296723069,0.2728012610929472,4.92,0.670146814669046,1097580.485,89.14981317141523,99.0,62.0,6.361531791459257
21,2022,10,18.470541261010663,25.72,14.06,2.1614826837559935,612.5258020398702,1.358644248431774,0.19808298562818732,4.92,0.5890757262567345,1010789.431,91.10674547983311,100.0,59.0,6.438883411832829
21,2022,11,18.516950336910405,26.11,14.67,2.1754075391962,612.39,1.4231865662993322,0.1100361866733217,4.47,0.4800250744191564,1011176.41,90.70301971549787,99.0,58.0,6.022413178457715
21,2022,12,18.644554239042908,25.89,14.11,2.4541261027915238,611.6716001380421,1.3660234849028556,0.03447371448291729,4.02,0.2757163445901517,1314425.924,88.31531116990682,99.0,59.0,6.650300693900389
21,2023,1,18.432894944263033,27.0,14.5,2.6102166488511127,612.413106632136,1.7057417077107522,0.05019479788312128,4.47,0.36096975288791494,1322128.887,87.78110573133657,100.0,41.0,8.76348683601267
21,2023,2,19.444802738832735,26.83,14.17,2.6953127273246626,610.9855934137594,1.601876385779689,0.07335017932833388,5.36,0.4232598974410447,965184.887,84.82393218128465,99.0,51.0,8.385928509116784
21,2023,3,18.20627539503386,26.22,14.56,2.221437799924093,613.2956734386756,1.547576534647044,0.11699586155003763,5.81,0.5072192138839096,669783.551,91.76730624529722,255.0,52.0,7.567186152730198
21,2023,4,21.025277777777777,25.44,18.06,2.8145199906516503,612.7477777777777,1.8070340515584784,0.0,0.0,0.0,17367.0,84.27777777777777,92.0,64.0,10.038813564250397
21,2023,6,20.165815217391305,26.17,16.28,2.31305831998865,611.9642708333333,1.453533613817713,0.07384510869565218,4.92,0.454795091578338,692623.67,86.95108695652173,99.0,64.0,6.289314578470038
21,2023,8,19.95783592989289,28.0,15.83,2.842729797327353,611.4134518013632,1.3858201034078994,0.11898003894839337,5.36,0.624930602694704,612087.86,84.54892891918209,100.0,51.0,10.774140117580226
21,2023,9,20.571507724474387,28.61,15.78,2.889282814935442,611.0888256475781,1.3287150095454194,0.07911255662678593,5.81,0.4928947076567567,1440679.133,80.655709141596,98.0,44.0,9.502197957287606
21,2023,10,19.28743641400151,26.89,15.56,2.485209462240095,612.3052757491815,1.6626241263904695,0.41228154117350796,4.92,0.801424633470134,529469.65,89.26013598589776,255.0,64.0,7.682330794092763
21,2023,11,20.035826822916665,26.44,16.28,2.3075603587915037,610.638466796875,1.5570912439053048,1.1298600260416667,4.92,0.8796787992837004,452380.961,89.52897135416667,99.0,71.0,5.619122974170688
21,2024,1,21.92391949628963,29.17,16.61,3.4057223280258757,610.516896784349,1.2792489446013677,1.5626309871823703,5.36,1.1367235173084371,978414.655,75.36541488644029,93.0,48.0,9.15770265682734
21,2024,2,21.33464103807907,29.83,15.61,3.3030057738678202,611.0762102837739,1.660604048564585,1.2243621149648314,4.92,0.9664096962456138,1426382.768,81.24896919718651,99.0,48.0,10.530004870648664
